"Date" "Mid Price"
3/28/2011 208.2001
3/25/2011 210.6189
3/24/2011 210.7218
3/23/2011 209.9753
3/22/2011 209.526
3/21/2011 207.3824
3/18/2011 205.7663
3/17/2011 205.255
3/16/2011 198.5413
3/15/2011 197.3102
3/14/2011 205.1072
3/11/2011 205.4408
3/10/2011 207.5029
3/9/2011 210.3639
3/8/2011 209.8444
3/7/2011 211.9941
3/4/2011 212.3316
3/3/2011 210.0112
3/2/2011 210.1139
3/1/2011 207.337
2/28/2011 203.9623
2/25/2011 203.8771
2/24/2011 201.3474
2/23/2011 202.2092
2/22/2011 197.8845
2/18/2011 194.1522
2/17/2011 194.0878
2/16/2011 193.0508
2/15/2011 191.8349
2/14/2011 193.91
2/11/2011 192.7673
2/10/2011 193.8867
2/9/2011 194.5071
2/8/2011 193.2245
2/7/2011 193.0509
2/4/2011 194.1003
2/3/2011 196.0409
2/2/2011 197.2325
2/1/2011 196.1353
1/31/2011 196.1166
1/28/2011 192.1791
1/27/2011 188.5513
1/26/2011 189.9992
1/25/2011 186.5186
1/24/2011 189.6347
1/21/2011 190.9519
1/20/2011 189.9724
1/19/2011 192.2984
1/18/2011 192.6801
1/14/2011 192.4647
1/13/2011 191.9828
1/12/2011 192.6475
1/11/2011 190.9168
1/10/2011 188.1258
1/7/2011 185.8499
1/6/2011 187.0747
1/5/2011 189.6287
1/4/2011 187.7564
1/3/2011 190.9629
12/31/2010 190.2717
12/30/2010 187.2639
12/29/2010 189.5267
12/28/2010 189.8181
12/27/2010 188.5768
12/23/2010 189.2131
12/22/2010 188.2232
12/21/2010 186.9723
12/20/2010 185.9187
12/17/2010 183.9952
12/16/2010 182.8672
12/15/2010 184.1837
12/14/2010 183.9351
12/13/2010 184.5546
12/10/2010 182.3652
12/9/2010 183.2812
12/8/2010 183.3701
12/7/2010 183.2917
12/6/2010 184.0457
12/3/2010 183.7304
12/2/2010 181.3957
12/1/2010 179.009
11/30/2010 173.8086
11/29/2010 175.6941
11/26/2010 173.4441
11/24/2010 173.7544
11/23/2010 169.756
11/22/2010 170.3502
11/19/2010 170.821
11/18/2010 172.4249
11/17/2010 169.0449
11/16/2010 170.7355
11/15/2010 176.3125
11/12/2010 175.671
11/10/2010 182.5808
11/9/2010 182.353
11/8/2010 181.6565
11/5/2010 180.9954
11/4/2010 180.2598
11/3/2010 176.2986
11/2/2010 175.4178
11/1/2010 173.8161
10/29/2010 172.2248
10/28/2010 172.889
10/27/2010 171.9993
10/26/2010 173.1454
10/25/2010 172.6553
10/22/2010 171.1475
10/21/2010 169.7641
10/20/2010 172.6701
10/19/2010 168.7514
10/18/2010 173.8265
10/15/2010 171.6058
10/14/2010 174.0738
10/13/2010 174.6005
10/12/2010 172.9784
10/8/2010 172.9707
10/7/2010 169.5003
10/6/2010 171.8279
10/5/2010 171.1446
10/4/2010 168.4798
10/1/2010 169.0114
9/30/2010 167.9492
9/29/2010 165.834
9/28/2010 163.5683
9/27/2010 163.812
9/24/2010 164.3099
9/23/2010 162.1364
9/22/2010 161.5629
9/21/2010 161.7394
9/20/2010 163.394
9/17/2010 162.0981
9/16/2010 162.3177
9/15/2010 163.636
9/14/2010 164.4338
9/13/2010 163.8611
9/10/2010 162.3075
9/9/2010 160.6365
9/8/2010 161.1703
9/7/2010 160.6506
9/3/2010 160.3146
9/2/2010 159.8089
9/1/2010 158.3162
8/31/2010 155.2196
8/30/2010 158.6523
8/27/2010 158.7431
8/26/2010 156.2199
8/25/2010 154.175
8/24/2010 153.734
8/23/2010 156.2126
8/20/2010 157.0837
8/19/2010 158.4944
8/18/2010 159.8248
8/17/2010 160.2249
8/16/2010 158.6525
8/13/2010 159.3221
8/12/2010 160.0109
8/11/2010 162.2409
8/10/2010 165.4287
8/9/2010 167.5701
8/6/2010 167.0348
8/5/2010 169.7314
8/4/2010 170.2091
8/3/2010 169.1995
8/2/2010 167.9314
7/30/2010 164.1486
7/29/2010 162.1477
7/28/2010 159.5132
7/27/2010 159.1362
7/26/2010 161.2844
7/23/2010 161.2906
7/22/2010 161.9013
7/21/2010 157.6045
7/20/2010 158.3739
7/19/2010 157.6145
7/16/2010 157.1956
7/15/2010 158.5039
7/14/2010 158.2203
7/13/2010 158.1888
7/12/2010 154.9388
7/9/2010 156.9791
7/8/2010 156.1341
7/7/2010 154.2133
7/6/2010 150.985
7/2/2010 150.8135
7/1/2010 152.0468
6/30/2010 155.4921
6/29/2010 155.0146
6/28/2010 159.6337
6/25/2010 160.7302
6/24/2010 157.5729
6/23/2010 157.1409
6/22/2010 159.7399
6/21/2010 161.0357
6/18/2010 160.3236
6/17/2010 160.6596
6/16/2010 160.6248
6/15/2010 159.5046
6/14/2010 157.0385
6/11/2010 154.8392
6/10/2010 155.772
6/9/2010 154.0234
6/8/2010 151.0393
6/7/2010 150.5535
6/4/2010 150.7369
6/3/2010 155.628
6/2/2010 153.5052
6/1/2010 152.8664
5/28/2010 155.1179
5/27/2010 156.4008
5/26/2010 151.6618
5/25/2010 147.8933
5/24/2010 150.5408
5/21/2010 150.5268
5/20/2010 150.5901
5/19/2010 153.1399
5/18/2010 154.7271
5/17/2010 154.8644
5/14/2010 159.3678
5/13/2010 165.0894
5/12/2010 166.3353
5/11/2010 165.6269
5/10/2010 165.643
5/7/2010 162.5471
5/6/2010 164.659
5/5/2010 168.8534
5/4/2010 173.3014
5/3/2010 178.895
4/30/2010 177.8945
4/29/2010 176.109
4/28/2010 174.3355
4/27/2010 173.6807
4/26/2010 176.524
4/23/2010 177.5433
4/22/2010 175.5346
4/21/2010 175.1274
4/20/2010 174.7497
4/19/2010 173.0257
4/16/2010 176.0292
4/15/2010 178.9828
4/14/2010 178.6937
4/13/2010 176.3045
4/12/2010 176.2044
4/9/2010 176.3202
4/8/2010 176.1113
4/7/2010 177.4427
4/6/2010 178.3771
4/5/2010 178.1495
4/1/2010 175.2525
3/31/2010 172.7913
3/30/2010 171.5865
3/29/2010 170.9748
3/26/2010 167.1942
3/25/2010 167.8865
3/24/2010 168.4766
3/23/2010 170.4158
3/22/2010 170.3853
3/19/2010 169.9688
3/18/2010 172.5379
3/17/2010 173.4561
3/16/2010 171.295
3/15/2010 168.3091
3/12/2010 170.7199
3/11/2010 171.6117
3/10/2010 172.1378
3/9/2010 171.5044
3/8/2010 172.5757
3/5/2010 172.3369
3/4/2010 170.3722
3/3/2010 172.2071
3/2/2010 169.9638
3/1/2010 168.0678
2/26/2010 169.6213
2/25/2010 166.6813
2/24/2010 170.0412
2/23/2010 168.2348
2/22/2010 171.2314
2/19/2010 171.094
2/18/2010 169.9721
2/17/2010 167.7639
2/16/2010 167.7264
2/12/2010 162.4458
2/11/2010 164.4112
2/10/2010 162.2113
2/9/2010 161.2145
2/8/2010 158.3655
2/5/2010 156.92
2/4/2010 160.535
2/3/2010 166.5725
2/2/2010 167.63
2/1/2010 162.9977
1/29/2010 160.6564
1/28/2010 161.9459
1/27/2010 162.6748
1/26/2010 165.2342
1/25/2010 166.7368
1/22/2010 165.7395
1/21/2010 168.0108
1/20/2010 170.2679
1/19/2010 172.8233
1/15/2010 171.9666
1/14/2010 174.3947
1/13/2010 174.8899
1/12/2010 176.0784
1/11/2010 179.6536
1/8/2010 180.4097
1/7/2010 180.4021
1/6/2010 182.1757
1/5/2010 179.0827
1/4/2010 178.9049
12/31/2009 174.4742
12/30/2009 174.615
12/29/2009 174.194
12/28/2009 174.1068
12/24/2009 171.5549
12/23/2009 170.232
12/22/2009 166.1965
12/21/2009 165.5821
12/18/2009 166.7502
12/17/2009 166.0781
12/16/2009 167.4656
12/15/2009 164.5503
12/14/2009 163.6031
12/11/2009 162.7356
12/10/2009 162.6934
12/9/2009 162.5958
12/8/2009 166.3954
12/7/2009 168.2858
12/4/2009 169.7563
12/3/2009 171.4616
12/2/2009 171.6665
12/1/2009 174.4923
11/30/2009 172.7225
11/27/2009 170.7333
11/25/2009 173.4527
11/24/2009 169.1114
11/23/2009 171.9448
11/20/2009 171.4023
11/19/2009 172.0733
11/18/2009 175.2891
11/17/2009 175.0844
11/16/2009 174.5074
11/13/2009 169.1099
11/12/2009 169.7439
11/10/2009 172.7131
11/9/2009 173.5736
11/6/2009 169.6599
11/5/2009 173.9699
11/4/2009 175.6426
11/3/2009 174.573
11/2/2009 172.318
10/30/2009 169.9829
10/29/2009 174.9658
10/28/2009 170.5067
10/27/2009 174.8226
10/26/2009 174.1011
10/23/2009 177.673
10/22/2009 179.0565
10/21/2009 179.6479
10/20/2009 175.2607
10/19/2009 176.217
10/16/2009 173.8807
10/15/2009 172.1669
10/14/2009 168.4716
10/13/2009 167.057
10/9/2009 162.485
10/8/2009 162.9938
10/7/2009 158.7375
10/6/2009 160.4271
10/5/2009 158.4392
10/2/2009 157.4762
10/1/2009 159.3561
9/30/2009 160.4277
9/29/2009 154.0951
9/28/2009 154.1535
9/25/2009 152.8603
9/24/2009 153.1276
9/23/2009 157.7181
9/22/2009 161.3239
9/21/2009 157.9546
9/18/2009 162.5691
9/17/2009 163.7955
9/16/2009 163.9823
9/15/2009 160.417
9/14/2009 156.8914
9/11/2009 157.0721
9/10/2009 160.9531
9/9/2009 160.2096
9/8/2009 159.7521
9/4/2009 154.9273
9/3/2009 155.5609
9/2/2009 156.2887
9/1/2009 156.5404
8/31/2009 160.2779
8/28/2009 164.8403
8/27/2009 164.0354
8/26/2009 162.7899
8/25/2009 163.8921
8/24/2009 167.6687
8/21/2009 166.1075
8/20/2009 164.6338
8/19/2009 166.5161
8/18/2009 162.6846
8/17/2009 159.5403
8/14/2009 161.8937
8/13/2009 167.0339
8/12/2009 166.424
8/11/2009 165.1192
8/10/2009 167.3528
8/7/2009 167.4388
8/6/2009 169.1391
8/5/2009 171.0929
8/4/2009 169.6009
8/3/2009 169.4503
7/31/2009 164.1112
7/30/2009 160.217
7/29/2009 153.16
7/28/2009 159.3645
7/27/2009 161.4941
7/24/2009 160.7397
7/23/2009 159.6957
7/22/2009 156.3267
7/21/2009 156.2688
7/20/2009 156.1253
7/17/2009 154.343
7/16/2009 151.3269
7/15/2009 150.0275
7/14/2009 146.3771
7/13/2009 145.6777
7/10/2009 145.795
7/9/2009 146.984
7/8/2009 145.7306
7/7/2009 150.6358
7/6/2009 153.116
7/2/2009 158.2114
7/1/2009 162.9701
6/30/2009 163.4355
6/29/2009 167.0421
6/26/2009 163.7078
6/25/2009 165.563
6/24/2009 162.9194
6/23/2009 163.482
6/22/2009 160.601
6/19/2009 165.972
6/18/2009 169.1173
6/17/2009 169.189
6/16/2009 168.1828
6/15/2009 168.3116
6/12/2009 171.4143
6/11/2009 173.5762
6/10/2009 170.2567
6/9/2009 168.8477
6/8/2009 165.5003
6/5/2009 166.8329
6/4/2009 167.8106
6/3/2009 162.5858
6/2/2009 168.2181
6/1/2009 168.3405
5/29/2009 162.6824
5/28/2009 160.2635
5/27/2009 156.9357
5/26/2009 155.3538
5/22/2009 154.2476
5/21/2009 152.6312
5/20/2009 154.8576
5/19/2009 151.719
5/18/2009 151.1826
5/15/2009 146.8193
5/14/2009 151.4756
5/13/2009 150.7793
5/12/2009 152.3594
5/11/2009 151.4208
5/8/2009 152.2067
5/7/2009 148.9752
5/6/2009 147.5634
5/5/2009 143.0385
5/4/2009 143.9836
5/1/2009 141.463
4/30/2009 136.5508
4/29/2009 136.0962
4/28/2009 133.4506
4/27/2009 134.1336
4/24/2009 137.574
4/23/2009 134.6414
4/22/2009 133.9804
4/21/2009 133.6943
4/20/2009 133.4472
4/17/2009 140.9244
4/16/2009 140.2824
4/15/2009 139.6535
4/14/2009 140.5634
4/13/2009 140.5756
4/9/2009 143.0345
4/8/2009 139.4362
4/7/2009 138.9494
4/6/2009 141.4025
4/3/2009 143.9081
4/2/2009 142.9554
4/1/2009 134.8964
3/31/2009 137.3036
3/30/2009 134.4594
3/27/2009 141.1549
3/26/2009 145.2064
3/25/2009 143.319
3/24/2009 146.0295
3/23/2009 146.1996
3/20/2009 142.5281
3/19/2009 142.0278
3/18/2009 134.2455
3/17/2009 136.5642
3/16/2009 133.1727
3/13/2009 131.2945
3/12/2009 132.1358
3/11/2009 125.0732
3/10/2009 130.2227
3/9/2009 131.1392
3/6/2009 131.3338
3/5/2009 128.568
3/4/2009 132.5293
3/3/2009 126.065
3/2/2009 123.5555
2/27/2009 132.0488
2/26/2009 133.1481
2/25/2009 128.4827
2/24/2009 124.5885
2/23/2009 121.8633
2/20/2009 123.7062
2/19/2009 124.8515
2/18/2009 120.4766
2/17/2009 123.0083
2/13/2009 131.1167
2/12/2009 132.4338
2/11/2009 132.9705
2/10/2009 134.9051
2/9/2009 138.9216
2/6/2009 138.8763
2/5/2009 138.1297
2/4/2009 135.0017
2/3/2009 134.7302
2/2/2009 134.4328
1/30/2009 138.1226
1/29/2009 137.8461
1/28/2009 138.4803
1/27/2009 136.4546
1/26/2009 144.0015
1/23/2009 144.0003
1/22/2009 138.6733
1/21/2009 139.4365
1/20/2009 135.8983
1/16/2009 140.9553
1/15/2009 141.3383
1/14/2009 142.0105
1/13/2009 143.6858
1/12/2009 141.7271
1/9/2009 147.9739
1/8/2009 148.1242
1/7/2009 151.0029
1/6/2009 161.6666
1/5/2009 159.0175
1/2/2009 153.8113
12/31/2008 149.5342
12/30/2008 139.17
12/29/2008 140.1625
12/26/2008 136.2396
12/24/2008 132.2021
12/23/2008 138.0627
12/22/2008 138.9042
12/19/2008 142.9662
12/18/2008 143.0163
12/17/2008 147.9681
12/16/2008 150.578
12/15/2008 150.8596
12/12/2008 152.7572
12/11/2008 155.6527
12/10/2008 146.6378
12/9/2008 143.5154
12/8/2008 146.6995
12/5/2008 139.2803
12/4/2008 146.4517
12/3/2008 153.9335
12/2/2008 155.2631
12/1/2008 160.0787
11/28/2008 170.956
11/26/2008 172.5423
11/25/2008 164.8158
11/24/2008 172.3954
11/21/2008 161.2152
11/20/2008 160.3394
11/19/2008 170.1397
11/18/2008 171.3625
11/17/2008 173.2942
11/14/2008 177.3354
11/13/2008 179.5479
11/12/2008 176.2294
11/10/2008 191.0823
11/7/2008 187.0504
11/6/2008 186.9527
11/5/2008 197.4235
11/4/2008 208.4085
11/3/2008 193.9553
10/31/2008 200.5259
10/30/2008 196.6625
10/29/2008 202.6731
10/28/2008 189.8002
10/27/2008 190.5775
10/24/2008 190.9339
10/23/2008 199.5507
10/22/2008 198.6319
10/21/2008 48.8366
10/20/2008 215.7867
10/17/2008 211.8033
10/16/2008 207.0617
10/15/2008 216.6866
10/14/2008 227.2612
10/10/2008 223.5842
10/9/2008 243.4881
10/8/2008 246.0756
10/7/2008 247.2964
10/6/2008 244.3221
10/3/2008 260.5965
10/2/2008 261.6788
10/1/2008 273.9903
9/30/2008 278.0241
9/29/2008 271.0647
9/26/2008 293.5667
9/25/2008 297.3197
9/24/2008 293.588
9/23/2008 295.2772
9/22/2008 300.6469
9/19/2008 286.1612
9/18/2008 275.9468
9/17/2008 276.6392
9/16/2008 264.0396
9/15/2008 274.9576
9/12/2008 286.1054
9/11/2008 283.7594
9/10/2008 286.4794
9/9/2008 289.1894
9/8/2008 296.3021
9/5/2008 296.1893
9/4/2008 301.2931
9/3/2008 304.1548
9/2/2008 305.028
8/29/2008 319.0391
8/28/2008 320.0316
8/27/2008 326.9348
8/26/2008 323.4465
8/25/2008 320.606
8/22/2008 320.5004
8/21/2008 335.172
8/20/2008 321.1107
8/19/2008 318.1613
8/18/2008 314.5231
8/15/2008 315.0701
8/14/2008 319.4084
8/13/2008 321.8867
8/12/2008 313.931
8/11/2008 317.2074
8/8/2008 318.1584
8/7/2008 329.7802
8/6/2008 326.7587
8/5/2008 328.9443
8/4/2008 334.0634
8/1/2008 344.9573
7/31/2008 343.9087
7/30/2008 349.2284
7/29/2008 340.8384
7/28/2008 346.3399
7/25/2008 343.4028
7/24/2008 347.2146
7/23/2008 346.8987
7/22/2008 355.9146
7/21/2008 363.5815
7/18/2008 360.0934
7/17/2008 363.4636
7/16/2008 375.5146
7/15/2008 382.8971
7/14/2008 396.9571
7/11/2008 398.3536
7/10/2008 392.3249
7/9/2008 380.4494
7/8/2008 380.3801
7/7/2008 393.4653
7/3/2008 404.7892
7/2/2008 401.428
7/1/2008 395.1608
6/30/2008 392.29
6/27/2008 394.2174
6/26/2008 393.3774
6/25/2008 380.7998
6/24/2008 385.5246
6/23/2008 385.9128
6/20/2008 383.3903
6/19/2008 377.5783
6/18/2008 387.5113
6/17/2008 382.1657
6/16/2008 383.0651
6/13/2008 381.9238
6/12/2008 384.6141
6/11/2008 383.8258
6/10/2008 371.7429
6/9/2008 376.6
6/6/2008 384.3838
6/5/2008 362.4693
6/4/2008 350.7822
6/3/2008 355.5584
6/2/2008 362.1808
5/30/2008 359.622
5/29/2008 357.4072
5/28/2008 368.2006
5/27/2008 364.6243
5/23/2008 371.331
5/22/2008 368.4105
5/21/2008 373.4148
5/20/2008 364.0797
5/19/2008 357.893
5/16/2008 358.0438
5/15/2008 353.8562
5/14/2008 354.3118
5/13/2008 357.8643
5/12/2008 354.181
5/9/2008 358.1095
5/8/2008 352.175
5/7/2008 350.2685
5/6/2008 346.6752
5/5/2008 341.8807
5/2/2008 334.4289
5/1/2008 325.2414
4/30/2008 329.687
4/29/2008 333.8268
4/28/2008 342.0597
4/25/2008 340.5948
4/24/2008 336.0697
4/23/2008 341.1546
4/22/2008 341.0684
4/21/2008 337.1232
4/18/2008 337.5059
4/17/2008 334.9483
4/16/2008 335.6425
4/15/2008 331.8047
4/14/2008 326.8294
4/11/2008 324.043
4/10/2008 325.0396
4/9/2008 325.8342
4/8/2008 318.8733
4/7/2008 320.6761
4/4/2008 314.8673
4/3/2008 309.5262
4/2/2008 311.3727
4/1/2008 302.9507
3/31/2008 305.8705
3/28/2008 313.8453
3/27/2008 317.9814
3/26/2008 314.6594
3/25/2008 306.0283
3/24/2008 302.9985
3/20/2008 302.5194
3/19/2008 306.8793
3/18/2008 321.7268
3/17/2008 311.7503
3/14/2008 325.8901
3/13/2008 328.5269
3/12/2008 326.8567
3/11/2008 323.546
3/10/2008 320.8601
3/7/2008 316.327
3/6/2008 318.0268
3/5/2008 317.0657
3/4/2008 305.6984
3/3/2008 313.0891
2/29/2008 310.5755
2/28/2008 313.2747
2/27/2008 307.4193
2/26/2008 308.9864
2/25/2008 303.9903
2/22/2008 301.7359
2/21/2008 299.9761
2/20/2008 301.8067
2/19/2008 301.8195
2/15/2008 291.4902
2/14/2008 291.933
2/13/2008 285.5603
2/12/2008 285.0474
2/11/2008 287.8864
2/8/2008 284.5116
2/7/2008 275.6922
2/6/2008 272.6826
2/5/2008 273.8852
2/4/2008 277.1014
2/1/2008 273.9758
1/31/2008 279.8726
1/30/2008 280.2185
1/29/2008 279.3954
1/28/2008 277.5342
1/25/2008 275.7958
1/24/2008 271.4489
1/23/2008 265.3197
1/22/2008 271.202
1/18/2008 274.7114
1/17/2008 273.4737
1/16/2008 274.5142
1/15/2008 278.2938
1/14/2008 283.0493
1/11/2008 278.5018
1/10/2008 279.3269
1/9/2008 283.7082
1/8/2008 285.8802
1/7/2008 281.7458
1/4/2008 287.7436
1/3/2008 290.45
1/2/2008 290.1009
12/31/2007 280.9774
12/28/2007 281.0073
12/27/2007 282.8028
12/26/2007 281.432
12/24/2007 277.4878
12/21/2007 276.8344
12/20/2007 272.6173
12/19/2007 273.5049
12/18/2007 270.3755
12/17/2007 272.347
12/14/2007 273.7497
12/13/2007 274.8159
12/12/2007 278.7475
12/11/2007 269.1731
12/10/2007 265.5343
12/7/2007 266.4295
12/6/2007 268.6929
12/5/2007 264.0239
12/4/2007 265.5042
12/3/2007 266.4306
11/30/2007 266.045
11/29/2007 271.1566
11/28/2007 270.4224
11/27/2007 277.0305
11/26/2007 283.3969
11/23/2007 284.3431
11/21/2007 281.3503
11/20/2007 282.4927
11/19/2007 275.9017
11/16/2007 275.9027
11/15/2007 272.4603
11/14/2007 274.875
11/13/2007 269.3845
11/9/2007 279.9587
11/8/2007 278.879
11/7/2007 280.1523
11/6/2007 281.3517
11/5/2007 275.5932
11/2/2007 279.544
11/1/2007 274.8375
10/31/2007 277.0818
10/30/2007 268.9672
10/29/2007 274.9691
10/26/2007 270.7736
10/25/2007 267.7352
10/24/2007 260.9018
10/23/2007 258.2771
10/22/2007 260.0996
10/19/2007 262.5388
10/18/2007 264.606
10/17/2007 260.965
10/16/2007 261.7378
10/15/2007 259.6992
10/12/2007 254.6076
10/11/2007 254.1925
10/10/2007 250.48
10/9/2007 247.6123
10/5/2007 251.4359
10/4/2007 252.0507
10/3/2007 249.3967
10/2/2007 249.3856
10/1/2007 250.7455
9/28/2007 253.252
9/27/2007 255.7368
9/26/2007 250.2406
9/25/2007 249.2248
9/24/2007 252.2801
9/21/2007 252.5254
9/20/2007 252.0811
9/19/2007 250.0592
9/18/2007 248.6762
9/17/2007 247.218
9/14/2007 244.0394
9/13/2007 244.5677
9/12/2007 244.9998
9/11/2007 241.2393
9/10/2007 238.6235
9/7/2007 236.4773
9/6/2007 235.919
9/5/2007 234.7531
9/4/2007 233.658
8/31/2007 230.8774
8/30/2007 229.8105
8/29/2007 229.5014
8/28/2007 226.3517
8/27/2007 226.7621
8/24/2007 226.1837
8/23/2007 223.7306
8/22/2007 221.6253
8/21/2007 221.5464
8/20/2007 224.1204
8/17/2007 227.9716
8/16/2007 224.6538
8/15/2007 231.6495
8/14/2007 229.85
8/13/2007 229.088
8/10/2007 228.5696
8/9/2007 228.6824
8/8/2007 229.5913
8/7/2007 230.1516
8/6/2007 229.3007
8/3/2007 235.851
8/2/2007 238.4025
8/1/2007 238.4338
7/31/2007 241.7118
7/30/2007 238.923
7/27/2007 238.7651
7/26/2007 235.4133
7/25/2007 236.9651
7/24/2007 234.0997
7/23/2007 236.8326
7/20/2007 240.3931
7/19/2007 241.1347
7/18/2007 238.8623
7/17/2007 234.8875
7/16/2007 236.1889
7/13/2007 238.7384
7/12/2007 236.5694
7/11/2007 236.3806
7/10/2007 236.957
7/9/2007 234.9794
7/6/2007 235.365
7/5/2007 233.6581
7/3/2007 231.9447
7/2/2007 231.4617
6/29/2007 230.1091
6/28/2007 228.3981
6/27/2007 228.287
6/26/2007 226.3447
6/25/2007 229.5317
6/22/2007 229.9497
6/21/2007 230.1224
6/20/2007 230.8
6/19/2007 232.0886
6/18/2007 234.2836
6/15/2007 233.1424
6/14/2007 231.677
6/13/2007 227.5156
6/12/2007 225.0536
6/11/2007 226.3934
6/8/2007 223.0298
6/7/2007 228.9244
6/6/2007 228.3116
6/5/2007 228.5795
6/4/2007 229.8836
6/1/2007 226.3104
5/31/2007 223.8807
5/30/2007 222.4281
5/29/2007 221.3656
5/25/2007 226.2585
5/24/2007 224.2369
5/23/2007 226.3195
5/22/2007 225.7801
5/21/2007 229.5985
5/18/2007 227.0776
5/17/2007 227.655
5/16/2007 224.0735
5/15/2007 225.3608
5/14/2007 223.4252
5/11/2007 224.5824
5/10/2007 221.5846
5/9/2007 221.1241
5/8/2007 222.5119
5/7/2007 222.2138
5/4/2007 224.4426
5/3/2007 225.3978
5/2/2007 224.98
5/1/2007 226.8152
4/30/2007 228.4966
4/27/2007 230.0487
4/26/2007 226.8988
4/25/2007 229.4616
4/24/2007 225.994
4/23/2007 228.9039
4/20/2007 224.9805
4/19/2007 223.3649
4/18/2007 224.7417
4/17/2007 225.0291
4/16/2007 227.2519
4/13/2007 230.1216
4/12/2007 229.9457
4/11/2007 227.6916
4/10/2007 227.744
4/9/2007 225.0035
4/5/2007 228.7354
4/4/2007 228.1632
4/3/2007 226.2885
4/2/2007 228.6214
3/30/2007 229.0867
3/29/2007 229.104
3/28/2007 225.0544
3/27/2007 222.2253
3/26/2007 221.8698
3/23/2007 219.9443
3/22/2007 219.6139
3/21/2007 214.5922
3/20/2007 213.5679
3/19/2007 214.2604
3/16/2007 214.3768
3/15/2007 214.7474
3/14/2007 215.4988
3/13/2007 214.9808
3/12/2007 216.044
3/9/2007 218.2208
3/8/2007 222.0246
3/7/2007 221.9727
3/6/2007 218.9213
3/5/2007 216.758
3/2/2007 220.7442
3/1/2007 222.2035
2/28/2007 222.1935
2/27/2007 222.5832
2/26/2007 223.4151
2/23/2007 222.9567
2/22/2007 221.3762
2/21/2007 217.6967
2/20/2007 213.7689
2/16/2007 216.2453
2/15/2007 212.6233
2/14/2007 212.0444
2/13/2007 215.1942
2/12/2007 211.0097
2/9/2007 217.167
2/8/2007 216.0607
2/7/2007 211.4149
2/6/2007 213.7779
2/5/2007 213.8742
2/2/2007 214.0066
2/1/2007 211.421
1/31/2007 213.7669
1/30/2007 210.4882
1/29/2007 202.7484
1/26/2007 207.3085
1/25/2007 204.5316
1/24/2007 207.3823
1/23/2007 207.5215
1/22/2007 201.3996
1/19/2007 201.4395
1/18/2007 196.4713
1/17/2007 199.1256
1/16/2007 197.5253
1/12/2007 201.3247
1/11/2007 198.3212
1/10/2007 202.7679
1/9/2007 204.8505
1/8/2007 206.1779
1/5/2007 206.352
1/4/2007 205.7731
1/3/2007 211.8724
1/2/2007 219.4416
12/29/2006 220.2099
12/28/2006 219.553
12/27/2006 218.8927
12/26/2006 220.3332
12/22/2006 224.6015
12/21/2006 225.0051
12/20/2006 227.3066
12/19/2006 227.4694
12/18/2006 226.0175
12/15/2006 230.0587
12/14/2006 229.7855
12/13/2006 226.9135
12/12/2006 226.2209
12/11/2006 227.3103
12/8/2006 229.081
12/7/2006 230.1447
12/6/2006 230.8624
12/5/2006 232.9815
12/4/2006 232.9871
12/1/2006 237.7157
11/30/2006 238.3515
11/29/2006 235.7649
11/28/2006 231.3968
11/27/2006 229.6836
11/24/2006 227.1702
11/22/2006 225.4337
11/21/2006 228.761
11/20/2006 224.6823
11/17/2006 224.6267
11/16/2006 223.3967
11/15/2006 228.9068
11/14/2006 226.7639
11/13/2006 227.1079
11/10/2006 229.6386
11/9/2006 235.1181
11/8/2006 230.957
11/7/2006 229.1723
11/6/2006 230.9117
11/3/2006 229.3027
11/2/2006 226.2362
11/1/2006 226.9571
10/31/2006 226.7786
10/30/2006 226.3576
10/27/2006 233.4524
10/26/2006 233.1483
10/25/2006 236.1741
10/24/2006 230.2994
10/23/2006 228.4302
10/20/2006 229.9731
10/19/2006 232.3871
10/18/2006 229.3393
10/17/2006 232.5807
10/16/2006 234.8161
10/13/2006 229.7041
10/12/2006 227.133
10/11/2006 227.0659
10/10/2006 228.376
10/6/2006 228.8814
10/5/2006 229.0248
10/4/2006 225.7138
10/3/2006 223.6137
10/2/2006 229.3895
9/29/2006 233.6914
9/28/2006 232.9143
9/27/2006 232.5725
9/26/2006 228.8564
9/25/2006 228.7113
9/22/2006 228.2118
9/21/2006 231.2432
9/20/2006 228.3788
9/19/2006 232.8501
9/18/2006 237.469
9/15/2006 235.6183
9/14/2006 236.7879
9/13/2006 240.8661
9/12/2006 241.8088
9/11/2006 245.5406
9/8/2006 250.5698
9/7/2006 254.1184
9/6/2006 256.0302
9/5/2006 258.2154
9/1/2006 259.2702
8/31/2006 263.1433
8/30/2006 262.2381
8/29/2006 262.5678
8/28/2006 264.5818
8/25/2006 271.7435
8/24/2006 270.6191
8/23/2006 268.596
8/22/2006 272.441
8/21/2006 271.4192
8/18/2006 268.3679
8/17/2006 266.4211
8/16/2006 272.3917
8/15/2006 274.4142
8/14/2006 275.2268
8/11/2006 279.9371
8/10/2006 280.5855
8/9/2006 287.465
8/8/2006 286.1668
8/7/2006 287.7395
8/4/2006 283.7339
8/3/2006 284.484
8/2/2006 288.2581
8/1/2006 284.2664
7/31/2006 284.1685
7/28/2006 277.5341
7/27/2006 280.4085
7/26/2006 277.8636
7/25/2006 276.0089
7/24/2006 279.0004
7/21/2006 276.0812
7/20/2006 276.108
7/19/2006 277.4493
7/18/2006 278.5715
7/17/2006 283.2715
